,id,media,artist_name,work_name,work_year,gallery_name,gallery_url,price,img_url,artist_website,artist_ins,nationality,education,location,color1,color2,color3,color4,color_group1,color_group2,color_group3,color_group4,class
1898,photography95,photography,Tenesh Webber,Passing Through 3 (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FS_wlQV-O9rw1MzdRejcaeg%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#DCDCDC,#000000,#BABABA,965.0,618.0,965.0,14.0,
1899,photography124,photography,Tenesh Webber,Circulation (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoGeyhSjbhgs96gq8mo1IcA%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#0D0D0D,#FFFFFF,#545454,#D8D8D8,366.0,965.0,942.0,157.0,
1900,photography140,photography,Tenesh Webber,To And Fro 2 (Abstract Photography),2021,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTNT_qlL0dOGHT6Au0joEKA%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#020202,#FFFFFF,#D7D7D7,#212121,392.0,965.0,851.0,221.0,
1901,photography215,photography,Tenesh Webber,Passing Through 2 (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGE19Oci1uniDC68JC7HumA%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#DCDCDC,#000000,#BABABA,965.0,618.0,965.0,14.0,
1902,photography315,photography,Tenesh Webber,Systems 2 (Abstract Photography),2013,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4H49upCihHN-pFu-LIrFcQ%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#DCDCDC,#B7B7B7,#959595,965.0,618.0,761.0,140.0,conceptual-art
1903,photography581,photography,Tenesh Webber,Junction 2 (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3uhNHDJcPf3Ic8r-7xsFiQ%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#111111,#D3D3D3,#6E6E6E,965.0,367.0,179.0,2.0,
1904,photography1034,photography,Tenesh Webber,Passing Through 1A (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfCdLMh029UidisZ8MJ2FjA%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#040404,#D9D9D9,#B1B1B1,965.0,264.0,17.0,175.0,
1905,photography1193,photography,Tenesh Webber,Junction 1 (Abstract Photography),2022,IdeelArt,https://www.artsy.net/partner/ideelart,4300.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=758&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWo52yHVoKiHeNxlxCM7HvA%2Fnormalized.jpg,www.teneshwebber.com,,Canadian,,NY,#FFFFFF,#0C0C0C,#8E8E8E,#DCDCDC,965.0,244.0,213.0,618.0,
1906,photography93,photography,Terry O'Neill,David Bowie,1974,The Selects Gallery,https://www.artsy.net/partner/the-selects-gallery,7000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-JTKbYiJkFxPzrxM9rW8uA%2Fnormalized.jpg,,,English,,,#D1D1D1,#696969,#0D0C11,#B0B0B0,53.0,542.0,342.0,355.0,contemporary-realism
1907,photography293,photography,Terry O'Neill,"David Bowie, Diamond Dogs",1974,The Selects Gallery,https://www.artsy.net/partner/the-selects-gallery,14000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=596&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCLyvk_tf8A5dig5yPpp23A%2Fnormalized.jpg,,,English,,,#FCFCFC,#202020,#D9D9D9,#B1B1B1,237.0,211.0,17.0,175.0,photorealism
1908,photography1269,photography,Terry O'Neill,Faye Dunaway at the Pool (Double Signed Lifetime Edition),1977,OSME Fine Art,https://www.artsy.net/partner/osme-fine-art,43000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwJqE7H3Hof4Akr4emodklQ%2Fnormalized.jpg,,,English,,,#818286,#E2CDC8,#ADA8AE,#F9FFFF,15.0,954.0,182.0,422.0,contemporary
1909,photography1290,photography,Terry O'Neill,Frank Sinatra on the Boardwalk (Rare Lifetime Platinum edition),1968,IFAC Arts,https://www.artsy.net/partner/ifac-arts,50000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=529&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuJa7SGAenDH5EcW1PbY0Xw%2Fnormalized.jpg,,,English,,,#C4C4C4,#656565,#1B1B1B,#A1A1A1,491.0,536.0,793.0,704.0,
1910,photography128,photography,David LaChapelle,Andy Warhol: Last Sitting,1986,West Chelsea Contemporary,https://www.artsy.net/partner/west-chelsea-contemporary-1,35000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=596&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKlvEsDgMLJVykTeD9W81yw%2Fnormalized.jpg,www.davidlachapelle.com,https://www.instagram.com/david_lachapelle/?hl=en,American,the School of Visual Arts,New York,#070709,#D3D2D7,#232228,#B1AEB7,623.0,120.0,862.0,122.0,neo-pop-art
1911,photography142,photography,Peter Hujar,John Kelly,1981,Mai 36 Galerie,https://www.artsy.net/partner/mai-36-galerie,28704.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=788&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fe56Vf9Ymdk6_2LGO-UXZRA%2Fnormalized.jpg,peterhujararchive.com,,Ukrainian,the School of Industrial Art,New York,#93938B,#1F1F1D,#B6B3AC,#454640,460.0,576.0,272.0,418.0,conceptual-art
1912,photography144,photography,Albert Watson,"Mick Jagger, New York City, 1989",1989,CHRISTOPHE GUYE GALERIE,https://www.artsy.net/partner/christophe-guye-galerie,28750.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=664&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FvC7-UcYyCPaByBkdXffoAw%2Fnormalized.jpg,www.albertwatson.net,,Scottish,,Vogue,#FFFFFF,#16130E,#30281D,#DAD7D2,965.0,420.0,610.0,896.0,contemporary
1913,photography923,photography,Albert Watson,"Kate Moss, Frontal Nude III",1993,CHRISTOPHE GUYE GALERIE,https://www.artsy.net/partner/christophe-guye-galerie,37500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=620&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F96x2kd2bLHLPbEO7fu3GYw%2Fnormalized.jpg,www.albertwatson.net,,Scottish,,Vogue,#9E9A8F,#514B3D,#BFC0B8,#807A6E,268.0,235.0,500.0,596.0,contemporary-realism
1914,photography1334,photography,Albert Watson,"Waris, Quarzazate, Morocco",1993,CHRISTOPHE GUYE GALERIE,https://www.artsy.net/partner/christophe-guye-galerie,27600.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=601&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FE0z3wxVhR-PDsKEezhowvg%2Fnormalized.jpg,www.albertwatson.net,,Scottish,,Vogue,#E83B2D,#51211D,#17120F,#321817,781.0,81.0,592.0,602.0,contemporary-realism
1915,photography1405,photography,Albert Watson,"Christy Turlington, New York City",1990,CHRISTOPHE GUYE GALERIE,https://www.artsy.net/partner/christophe-guye-galerie,26500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=633&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgBBy3FrgHumi0Xgb6jekkQ%2Fnormalized.jpg,www.albertwatson.net,,Scottish,,Vogue,#080808,#888888,#484848,#F8F8F8,287.0,684.0,205.0,164.0,post-minimalism
1916,photography164,photography,Liz Nielsen,Underwater Mountains,2018,David B. Smith Gallery,https://www.artsy.net/partner/david-b-smith-gallery,9000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtUnR1K0V7KL4P-hSXC_uIQ%2Fnormalized.jpg,www.liznielsen.com,https://www.instagram.com/liz_nielsen217/?hl=en,,,Brooklyn,#E2E2E0,#131091,#820318,#028CD5,389.0,199.0,667.0,48.0,contemporary
1917,photography695,photography,Liz Nielsen,Kissing Stones,2021,David B. Smith Gallery,https://www.artsy.net/partner/david-b-smith-gallery,11000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=623&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6sAcWbf986C9Sk01VlBhCw%2Fnormalized.jpg,www.liznielsen.com,https://www.instagram.com/liz_nielsen217/?hl=en,,,Brooklyn,#E2E2E2,#070707,#0413A2,#D405AD,644.0,88.0,166.0,109.0,minimalism
1918,photography204,photography,Christopher Makos,Jean Michel Basquiat,1984,Gallery 211,https://www.artsy.net/partner/gallery-211,20000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=606&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FH2AU5nyKLm2JaJR1aYJfKA%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#707070,#BBBBBB,#232323,#525252,0.0,415.0,527.0,932.0,
1919,photography259,photography,Christopher Makos,Jean Michel Basquiat,1984,Gallery 211,https://www.artsy.net/partner/gallery-211,20000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=583&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdxLRYHo9LvlB0AZiWHI3Rw%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#767676,#1F1F1F,#959595,#585858,260.0,635.0,140.0,577.0,
1920,photography338,photography,Christopher Makos,Jean Michel Basquiat,1984,Gallery 211,https://www.artsy.net/partner/gallery-211,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=626&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F01a6ukOYPt3Bkc6BrkkuVQ%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#8E8E8E,#FFFFFF,#B9B9B9,#6B6B6B,213.0,965.0,887.0,618.0,
1921,photography635,photography,Christopher Makos,Jean Michel Basquiat,1984,Gallery 211,https://www.artsy.net/partner/gallery-211,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=625&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrlvsSWO6TPVqlcCn31o5dg%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#797979,#989898,#595959,#2D2D2D,695.0,391.0,754.0,977.0,
1922,photography661,photography,Christopher Makos,Jean Michel Basquiat,1982,Gallery 211,https://www.artsy.net/partner/gallery-211,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=553&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FaVH7U7OSEUMv9bDb0P29fA%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#EBEBEB,#767676,#C3C3C3,#010101,122.0,260.0,289.0,499.0,
1923,photography968,photography,Christopher Makos,Warhol Basquiat,1982,Gallery 211,https://www.artsy.net/partner/gallery-211,7500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=535&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9JsznV1CC1kHt3vZyEe1cQ%2Fnormalized.jpg,www.makostudio.com,https://www.instagram.com/christophermakos/?hl=en,American,,Lowell,#E9E9E9,#C3C3C3,#A1A1A1,#818181,118.0,289.0,704.0,229.0,
1924,photography255,photography,Ansel Adams,Sierra Meadow,1930,The Ansel Adams Gallery,https://www.artsy.net/partner/the-ansel-adams-gallery,7900.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=604&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-cw2xyD_iewZ7wFTL10CAQ%2Fnormalized.jpg,www.anseladams.com,https://www.instagram.com/anseladams/?hl=en,American,,Grand Canyon,#47423C,#CFC9BD,#686157,#888276,116.0,112.0,197.0,34.0,neo-pop-art
1925,photography538,photography,Ansel Adams,"MURAL of Winter Sunrise, Sierra Nevada form Lone Pine",1944,The Ansel Adams Gallery,https://www.artsy.net/partner/the-ansel-adams-gallery,325000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=622&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F5UGr8Lqy0l3bLNDGziXmLw%2Fnormalized.jpg,www.anseladams.com,https://www.instagram.com/anseladams/?hl=en,American,,Grand Canyon,#FBFAF8,#28211B,#423A37,#69605B,39.0,303.0,247.0,145.0,conceptual-art
1926,photography616,photography,Ansel Adams,Mount Williamson from Manzanar,1944,The Ansel Adams Gallery,https://www.artsy.net/partner/the-ansel-adams-gallery,37800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=673&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FX8IX5rT24BZuITqnHwT7NQ%2Fnormalized.jpg,www.anseladams.com,https://www.instagram.com/anseladams/?hl=en,American,,Grand Canyon,#26252A,#414046,#5F5E64,#E9E9EB,619.0,516.0,158.0,707.0,contemporary-realism
1927,photography700,photography,Ansel Adams,"Mission San Xavier del Bac, Tuscon, Arizona",1944,Weston Gallery,https://www.artsy.net/partner/weston-gallery,26000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=641&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fd3oBg0k0-zYEtOGbxM_5hw%2Fnormalized.jpg,www.anseladams.com,https://www.instagram.com/anseladams/?hl=en,American,,Grand Canyon,#3B393A,#5A564B,#7E7767,#2A2014,39.0,362.0,972.0,224.0,contemporary-realism
1928,photography270,photography,Nan Goldin,Valerie,2001,Giampaolo Abbondio,https://www.artsy.net/partner/giampaolo-abbondio,11440.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=670&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrYVOTXDPXLue37JiGnBClw%2Fnormalized.jpg,,,American,the Boston School,New York,#040404,#9C7E7E,#624643,#805044,264.0,468.0,876.0,309.0,contemporary
1929,photography826,photography,Nan Goldin,Joana Topless at the Château Le Bastion,2000,Caviar20,https://www.artsy.net/partner/caviar20,7800.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=534&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FT54sCCx6cwNzquNese0_KQ%2Fnormalized.jpg,,,American,the Boston School,New York,#150707,#4F4955,#B78783,#31241E,143.0,658.0,907.0,969.0,contemporary
1930,photography910,photography,Nan Goldin,Bea with a whip at The Other Side,1973,Matthew Marks Gallery,https://www.artsy.net/partner/matthew-marks-gallery,2000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=539&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F22zlCkHtmACRnfF9bYKYrg%2Fnormalized.jpg,,,American,the Boston School,New York,#191919,#CFCFCF,#929292,#5A5A5A,133.0,291.0,831.0,591.0,
1931,photography1359,photography,Nan Goldin,"David in bed, Leipzig, Germany 1992",1993,inde/jacobs,https://www.artsy.net/partner/inde-slash-jacobs,9500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fill&width=800&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpaKqw2cbeTsCpEPPqaFdBA%2Fnormalized.jpg,,,American,the Boston School,New York,#5D5347,#21201B,#4E5F6F,#EDE8D2,14.0,469.0,5.0,211.0,contemporary-realism
1932,photography285,photography,Leslie Sheryll,Painted Lady with Hops (Injustice),2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=590&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_9K03itJ0b7bG02jRFVdTw%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#000000,#2C3C18,#111F20,#30352F,965.0,626.0,351.0,963.0,contemporary-realism
1933,photography380,photography,Leslie Sheryll,Painted Lady with Rose (Romance),2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=590&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuJScZ0EFvW5out4FGmFzMw%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#D7C6AC,#AF9E82,#000000,#887354,351.0,919.0,965.0,172.0,transavantgarde
1934,photography478,photography,Leslie Sheryll,Lumens XXI LR,2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,1500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=608&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1e1j0nHqE0BIvEUmWxrxWA%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#000000,#232534,#3D4047,#676767,965.0,765.0,57.0,606.0,transavantgarde
1935,photography683,photography,Leslie Sheryll,Rue Tea,2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=550&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FHOfPNMxjU8UyvuThQOfJzA%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#8FB874,#000000,#A4A5A0,#182110,245.0,965.0,78.0,69.0,contemporary
1936,photography1049,photography,Leslie Sheryll,Painted Lady with Orchard (Fertility),2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=563&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2qUiGGufrc5H6aze7JXiGA%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#000000,#E3D7BD,#4D2816,#291A15,965.0,856.0,775.0,628.0,contemporary-realism
1937,photography1082,photography,Leslie Sheryll,Pleurisy Root Tea,2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=550&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiO-2SfznupjWaYe4PQPZxQ%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#074C53,#000000,#933E65,#CB73A5,182.0,965.0,42.0,809.0,contemporary-realism
1938,photography1159,photography,Leslie Sheryll,Painted Lady with Snap Dragons (Deception),2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,960.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=590&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fy3A_4CVE8YBmJ92ZWSsopA%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#6D6D6D,#CE8900,#000000,#824701,755.0,586.0,965.0,48.0,neo-pop-art
1939,photography1383,photography,Leslie Sheryll,Lumens XXIII,2022,The Contemporary Art Modern Project,https://www.artsy.net/partner/the-contemporary-art-modern-project,1500.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=600&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_MAyERvtMlZ-VNkRwOXHMw%2Fnormalized.jpg,www.lesliesheryll.com,,American,,,#000000,#540500,#2B0303,#311500,965.0,245.0,705.0,732.0,conceptual-art
1940,photography296,photography,Andreas Gursky,Fotograf,1988,"Van Ham: Modern, Post War & Contemporary",https://www.artsy.net/auction/van-ham-modern-post-war-and-contemporary,7280.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=611&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnXAUK5ZewJMmHjywZssO2A%2Fnormalized.jpg,www.andreasgursky.com,,British,Düsseldorf School,Leipzig,#F2EEEB,#B48863,#997E69,#785D4A,208.0,733.0,904.0,191.0,minimalism
1941,photography320,photography,Alex Prager,"Eve, 2008",2022,[FEUTEU],https://www.artsy.net/partner/feuteu,990.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=650&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWYtfoWmhBYHS3fDDYHdX3g%2Fnormalized.jpg,www.alexprager.com,https://www.instagram.com/alexprager/?hl=en,American,,New York,#11100C,#71B2CE,#C3E8EE,#A38350,121.0,12.0,299.0,268.0,contemporary-realism
1942,photography1442,photography,Alex Prager,10:58 am Bunker Hill and Eye #7 (Suicide) (diptych),2012,Cob,https://www.artsy.net/partner/cob,25000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=713&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8ZSpFylWGk-5ncDFdcSrsQ%2Fnormalized.jpg,www.alexprager.com,https://www.instagram.com/alexprager/?hl=en,American,,New York,#FFFFFF,#387F9B,#73ACC0,#175C85,965.0,449.0,750.0,190.0,contemporary-realism
1943,photography341,photography,Luigi Ghirri,Versailles,1985,EDD Art,https://www.artsy.net/partner/edd-art,11440.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=447&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4VWwNiNLHALA47nBly7c5w%2Fnormalized.jpg,,https://www.instagram.com/luigi_ghirri/?hl=en,Italian,,New York City,#F4EFDC,#DECDC3,#9B8A9C,#B0ACA9,500.0,239.0,324.0,255.0,minimalism
1944,photography420,photography,Luigi Ghirri,Modena (Serie: Topographie-Iconographie),1978,Mai 36 Galerie,https://www.artsy.net/partner/mai-36-galerie,14352.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=525&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiHzjEbOWElDnR9nshnku9w%2Fnormalized.jpg,,https://www.instagram.com/luigi_ghirri/?hl=en,Italian,,New York City,#393A34,#231A09,#C7DED6,#4C5A5B,322.0,525.0,400.0,670.0,minimalism
1945,photography1342,photography,Luigi Ghirri,Modena (Serie: Still Life),1978,Mai 36 Galerie,https://www.artsy.net/partner/mai-36-galerie,17940.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=539&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3GHiXgSEAgl28BI-Ezf_UA%2Fnormalized.jpg,,https://www.instagram.com/luigi_ghirri/?hl=en,Italian,,New York City,#EBDDC2,#D3B996,#262431,#C19A6F,835.0,577.0,183.0,355.0,contemporary-realism
1946,photography351,photography,Lawrence Schiller,Marilyn Monroe,1962,Madelyn Jordon Fine Art,https://www.artsy.net/partner/madelyn-jordon-fine-art,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=533&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FY9T5JB2_7-Rpmb5dwVgSkg%2Fnormalized.jpg,lawrenceschiller.com,,American,,,#3A383B,#807C7B,#565455,#A29E9D,109.0,426.0,440.0,329.0,contemporary-realism
1947,photography424,photography,Lawrence Schiller,Marilyn Monroe,1962,Madelyn Jordon Fine Art,https://www.artsy.net/partner/madelyn-jordon-fine-art,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=640&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FI2eUO0YOlTargwTmIkGn8g%2Fnormalized.jpg,lawrenceschiller.com,,American,,,#827E7D,#FFFFFF,#565455,#A29E9D,107.0,965.0,440.0,329.0,contemporary-realism
1948,photography426,photography,Lawrence Schiller,Marilyn Monroe,1962,Madelyn Jordon Fine Art,https://www.artsy.net/partner/madelyn-jordon-fine-art,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=640&height=800&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhOytFWqUn1s6lVYUH_EIVg%2Fnormalized.jpg,lawrenceschiller.com,,American,,,#FFFFFF,#09080D,#263650,#2A1512,965.0,356.0,457.0,247.0,contemporary-realism
1949,photography594,photography,Lawrence Schiller,Clint Eastwood,1970,Madelyn Jordon Fine Art,https://www.artsy.net/partner/madelyn-jordon-fine-art,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=534&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxtGncjAt3Zd_6-7YAO0M4Q%2Fnormalized.jpg,lawrenceschiller.com,,American,,,#A5A5A5,#2A2A2A,#7B7B7B,#C7C7C7,110.0,38.0,219.0,375.0,
1950,photography621,photography,Lawrence Schiller,Barbara Streisand,1969,Madelyn Jordon Fine Art,https://www.artsy.net/partner/madelyn-jordon-fine-art,4000.0,https://d7hftxdivxxvm.cloudfront.net?resize_to=fit&width=800&height=583&quality=80&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcqOdWNlm_hlCxXRqgx7JjQ%2Fnormalized.jpg,lawrenceschiller.com,,American,,,#737373,#B3B3B3,#454545,#020202,10.0,311.0,260.0,392.0,
